uid,domainID,siteID,namedLocation,passStartTime,passEndTime,boutEndDate,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,identificationReferences,fishTotalLength,fishWeight,samplerType,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,voucherSampleCode,dnaSampleID,dnaSampleCode,identifiedBy,remarks,dataQF,barrierSubReach,publicationDate,release
1ed7bcfe-4e5e-4ce8-bd6f-c1b8ccb6e528,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,39,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,190,61,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
a6f50c30-cfe7-4e77-9958-adbd0027dec8,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,46,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,131,21,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
fdcc7b99-977e-4902-8212-d6f60f808d90,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,33,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,173,41,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
6cf300c5-e903-4441-a4b2-9081eff95106,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,24,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,171,32,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
a69f19c0-3ae9-46d2-93ed-7bf9bab33c6e,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,20,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,150,28,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
95b63d91-91c7-40cc-b188-a846a5e23a06,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,41,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,131,20,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
b015f7ca-224e-4374-84c9-b9cae3265e70,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,18,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,86,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
40aa45a2-717b-4a5c-8347-db67e1ec1081,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,31,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,191,60,electrofisher,Eroded fins,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
92946e44-42d2-4f6f-a2c3-0167d7089664,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,35,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,146,28,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
88421497-3513-48cc-a818-81d3d0e1983b,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,34,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,72,4,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
51335066-d50e-46b2-bc7d-1fe80b6d0078,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,21,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,148,28,electrofisher,Eroded fins,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
349d32c1-f823-4a44-bbaa-b38c1d4c4700,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,25,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,145,28,electrofisher,Eroded fins,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
801fb61a-068a-4199-9df1-9a941f06fb72,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,28,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,143,28,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
13f81e10-b7ee-4cd1-84a2-6055b666580b,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,44,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,154,34,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
3176fa99-212e-4931-845f-1868227b958b,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,43,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,116,15,electrofisher,Eroded fins,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
efbbcda9-f315-4b48-8943-dc64d93f268d,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,10,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,159,34,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
2771be58-73fd-4020-92f7-17273e5b4356,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,15,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,186,59,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
cfd0b100-d1fa-4150-9b04-cdde4c605b62,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,47,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,184,55,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
0de26c43-1594-4064-a3e4-3e3f1371b3f6,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,27,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,250,138,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
32a30be4-231e-4efd-a614-ea691c996ab4,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,29,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,157,35,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
081e2d87-99ba-4757-bad6-2675e31c7859,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,2,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,171,43,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
780d9dd9-5e33-46f2-ad92-d9c8d3fe2e03,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,32,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,161,38,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
bf75394b-24b1-4d15-9ced-38afb26e48d7,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,23,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,139,21,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
db064be5-36d8-4db3-b95e-58b7e9e377b4,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,42,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,145,23,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
ae66addd-a4de-4243-9f85-16c97909eb8e,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,4,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,127,20,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
9d4b985f-6da0-43df-8c59-5184a2b824de,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,50,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,148,29,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
027ccde8-547d-4c30-bea4-2832a94a3145,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,17,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,119,18,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
515234e4-2cb0-4f0d-a59e-db856dfc2880,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,49,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,125,18,electrofisher,Eroded fins,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
49012a52-a094-4a61-8d40-44ac2ae08dcf,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,13,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,155,32,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,Prior year fin clip,NA,below,20251206T015819Z,RELEASE-2026
ba89416d-4e9f-430a-b292-d83a07555643,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,7,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,139,22,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
0056cb04-7ed2-4506-902f-cf5adc93cb4a,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,9,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,153,29,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
3eb0d6d2-2147-4535-a295-3c1ed3ad7da7,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,38,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,129,17,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
7e4bfdfd-b380-4107-98d6-7ce458bcb914,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,8,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,128,18,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
8eb380cd-a772-43dc-b6af-d6fa338c0f94,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,16,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,201,74,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
ab96c47e-3441-4d51-8501-d545b7061cd5,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,5,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,224,94,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
63f0af8d-7c2f-40a3-9fad-eca974f38169,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,19,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,149,31,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
8b087fe0-d2f5-4777-b987-484b8864b391,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,40,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,155,31,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
e7532d0b-a562-41a1-8b95-7a526f5c2030,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,37,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,131,21,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
343d5794-3c86-4fa4-a07e-22604fbd7176,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,22,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,179,37,electrofisher,Eroded fins,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
887e055e-52b8-4700-8a5e-f1470e2a409d,D17,TECR,TECR.AOS.fish.point.07,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,30,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,141,27,electrofisher,Eroded fins,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,below,20251206T015819Z,RELEASE-2026
2e695c06-26ea-4597-b1e6-bfff3c36e95d,D17,TECR,TECR.AOS.fish.point.07.above,2021-06-04T21:20:00Z,2021-06-04T21:45:00Z,2021-06-04T21:45:00Z,TECR.2021.spring,1,48,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,150,33,electrofisher,Eroded fins,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,reachContainsBarrier--this section not fished after 2024,above,20251206T015819Z,RELEASE-2026
0c64c1f5-36df-4cdc-a73b-8cbfb80ca8cd,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,20,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,70,4,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
b58ffeb8-c8e1-48a9-832c-21b1062e0e0a,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,19,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,168,47,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
76594b2b-7d8b-4056-b3a8-6c6021e14380,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,3,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,115,15,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
6a0f8301-9397-489c-b279-cc8081349a52,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,8,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,129,19,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
866170ff-dd99-4d99-895a-c52868434e90,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,23,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,116,15,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
c2b84fe6-2d35-4d54-a93d-644694d69189,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,32,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,166,31,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
aadfb297-210f-49a0-b44b-59760c94404f,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,16,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,140,22,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
cdd1979b-3006-4474-9f12-b976d6076f24,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,12,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,176,66,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
0c5d5d07-c838-4b3d-9a71-c34aca7f08dd,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,29,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,65,4,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
21e2bfed-d248-4a43-a912-fb36cb084669,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,18,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,111,13,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
2f37c5b6-11d8-41b3-80e8-18429252c394,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,31,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,78,6,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
8d1ebacb-0450-4395-a37d-944f08d0694c,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,27,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,106,11,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
b9070d0d-d41b-4b00-aa3a-0dd541aeb382,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,11,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,68,4,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
45eb0466-126d-4289-91f7-e517cda73586,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,21,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,176,48,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
8ae01b53-f1a6-47b3-bd9e-58647fe240da,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,2,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,164,35,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
b6a15d57-cfbb-4e97-9bf4-ff49ccf6e33a,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,17,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,140,26,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
32703c06-eb19-4ced-a225-be62b1b2bb29,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,7,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,120,NA,electrofisher,NA,NA,NA,NA,no sample,NA,NA,NA,NA,0000-0002-5454-7533,Missing fish weight; fish was anesthetized,NA,NA,20251206T073848Z,RELEASE-2026
31950bc2-89a4-4405-ab99-6f88782d9fd6,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,4,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,140,26,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
9d0ffeb8-6bd9-4147-b698-2df2b82354ed,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,22,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,143,27,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
be81adea-861f-464f-a4c3-7423160a7b26,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,14,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,160,41,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,NA,NA,NA,20251206T073848Z,RELEASE-2026
be20ff40-1428-43eb-896f-cb8ad9f204be,D17,TECR,TECR.AOS.fish.point.08,2022-05-16T21:12:00Z,2022-05-16T22:14:00Z,2022-05-18T21:48:00Z,TECR.2022.spring,1,5,SALFON,Salvelinus fontinalis,species,NA,NA,NA,NA,176,52,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0002-5454-7533,Likely ate another fish,NA,NA,20251206T073848Z,RELEASE-2026
